date,ret_XLE,ret_XLF,ret_XLI,ret_XLK,ret_XLV,ret_GSPC,ret_RUT,ret_XLE_lag1,ret_XLF_lag1,ret_XLI_lag1,ret_XLK_lag1,ret_XLV_lag1,ret_GSPC_lag1,ret_RUT_lag1,vix_lag1,surp_nfp_lag0,surp_nfp_bin_d1,surp_nfp_bin_d2_5,surp_nfp_bin_d6_10,surp_nfp_bin_d11_15,surp_unemp_lag0,surp_unemp_bin_d1,surp_unemp_bin_d2_5,surp_unemp_bin_d6_10,surp_unemp_bin_d11_15,surp_ahe_lag0,surp_ahe_bin_d1,surp_ahe_bin_d2_5,surp_ahe_bin_d6_10,surp_ahe_bin_d11_15,surp_jobless_lag0,surp_jobless_bin_d1,surp_jobless_bin_d2_5,surp_jobless_bin_d6_10,surp_jobless_bin_d11_15,surp_cpi_lag0,surp_cpi_bin_d1,surp_cpi_bin_d2_5,surp_cpi_bin_d6_10,surp_cpi_bin_d11_15,surp_core_cpi_lag0,surp_core_cpi_bin_d1,surp_core_cpi_bin_d2_5,surp_core_cpi_bin_d6_10,surp_core_cpi_bin_d11_15,surp_core_pce_lag0,surp_core_pce_bin_d1,surp_core_pce_bin_d2_5,surp_core_pce_bin_d6_10,surp_core_pce_bin_d11_15,surp_gdp_lag0,surp_gdp_bin_d1,surp_gdp_bin_d2_5,surp_gdp_bin_d6_10,surp_gdp_bin_d11_15,surp_ism_mfg_lag0,surp_ism_mfg_bin_d1,surp_ism_mfg_bin_d2_5,surp_ism_mfg_bin_d6_10,surp_ism_mfg_bin_d11_15,surp_retail_sales_lag0,surp_retail_sales_bin_d1,surp_retail_sales_bin_d2_5,surp_retail_sales_bin_d6_10,surp_retail_sales_bin_d11_15,surp_ind_prod_lag0,surp_ind_prod_bin_d1,surp_ind_prod_bin_d2_5,surp_ind_prod_bin_d6_10,surp_ind_prod_bin_d11_15,surp_fed_rate_lag0,surp_fed_rate_bin_d1,surp_fed_rate_bin_d2_5,surp_fed_rate_bin_d6_10,surp_fed_rate_bin_d11_15,surp_trade_bal_lag0,surp_trade_bal_bin_d1,surp_trade_bal_bin_d2_5,surp_trade_bal_bin_d6_10,surp_trade_bal_bin_d11_15,surp_ppi_lag0,surp_ppi_bin_d1,surp_ppi_bin_d2_5,surp_ppi_bin_d6_10,surp_ppi_bin_d11_15,surp_durable_goods_lag0,surp_durable_goods_bin_d1,surp_durable_goods_bin_d2_5,surp_durable_goods_bin_d6_10,surp_durable_goods_bin_d11_15,surp_housing_starts_lag0,surp_housing_starts_bin_d1,surp_housing_starts_bin_d2_5,surp_housing_starts_bin_d6_10,surp_housing_starts_bin_d11_15,surp_conf_board_lag0,surp_conf_board_bin_d1,surp_conf_board_bin_d2_5,surp_conf_board_bin_d6_10,surp_conf_board_bin_d11_15,surp_philly_fed_lag0,surp_philly_fed_bin_d1,surp_philly_fed_bin_d2_5,surp_philly_fed_bin_d6_10,surp_philly_fed_bin_d11_15,surp_pers_income_lag0,surp_pers_income_bin_d1,surp_pers_income_bin_d2_5,surp_pers_income_bin_d6_10,surp_pers_income_bin_d11_15,surp_jolts_lag0,surp_jolts_bin_d1,surp_jolts_bin_d2_5,surp_jolts_bin_d6_10,surp_jolts_bin_d11_15
2008-03-17,-0.0349119883626407,-0.0229168933600449,-0.004989087100284,-0.0045559262719541,-0.001303962154583,-0.0089586837853565,-0.0187359231979069,-0.0182532144918854,-0.0283402227488437,-0.0158206615322418,-0.0125955453297732,-0.0185538505970015,-0.020783262555292,-0.0247311309458226,31.16,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-12.0,23.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,0.0,-0.8,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,-1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0
2008-03-18,0.0436591968022597,0.0840090394648251,0.0526466825892508,0.0448514868016094,0.0313317822412408,0.0424095375872055,0.0483489317909024,-0.0349119883626407,-0.0229168933600449,-0.004989087100284,-0.0045559262719541,-0.001303962154583,-0.0089586837853565,-0.0187359231979069,32.24,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-12.0,23.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,-0.8,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,-1.2999999999999998,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0
2008-03-19,-0.0610890237010057,-0.0263575971657599,-0.0365179495711991,-0.029785880427374,-0.0129747330063957,-0.0242871984957558,-0.0261023682550235,0.0436591968022597,0.0840090394648251,0.0526466825892508,0.0448514868016094,0.0313317822412408,0.0424095375872055,0.0483489317909024,25.79,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-12.0,23.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2999999999999998,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0
2008-03-20,0.0044397179288884,0.0720103248206556,0.0105105555906117,0.0111095397390121,0.0012557186240487,0.0239444592412823,0.0260340263204861,-0.0610890237010057,-0.0263575971657599,-0.0365179495711991,-0.029785880427374,-0.0129747330063957,-0.0242871984957558,-0.0261023682550235,29.84,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-2.0,-12.0,23.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0
2008-03-24,0.0175120790547325,0.0129181783834808,0.0226593705721385,0.0352835188324971,0.0131875902310893,0.0153214304274238,0.0291450894966449,0.0044397179288884,0.0720103248206556,0.0105105555906117,0.0111095397390121,0.0012557186240487,0.0239444592412823,0.0260340263204861,26.62,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,-2.0,-12.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0
2008-03-25,0.0099929487736862,-0.003000544795449,0.0061395022247341,0.0008628531341308,0.0019049025629935,0.0023038976355771,0.00568958200389,0.0175120790547325,0.0129181783834808,0.0226593705721385,0.0352835188324971,0.0131875902310893,0.0153214304274238,0.0291450894966449,25.73,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-2.0,-12.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999971,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-26,0.0217119683977962,-0.0361176282153559,-0.0079592401610061,-0.0193968295423651,-0.0098227769048139,-0.0087657598630925,-0.0044806018860518,0.0099929487736862,-0.003000544795449,0.0061395022247341,0.0008628531341308,0.0019049025629935,0.0023038976355771,0.00568958200389,25.72,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-2.0,-12.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-27,-0.0100877557834886,-0.0156128274383916,-0.010965808138443,-0.0079119256014582,0.0051204061831677,-0.0114604811324987,-0.0138439431227544,0.0217119683977962,-0.0361176282153559,-0.0079592401610061,-0.0193968295423651,-0.0098227769048139,-0.0087657598630925,-0.0044806018860518,26.08,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,18.0,-2.0,-12.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28,-0.0027172221900598,-0.0226005118403068,-0.0037860824354547,-0.006202999459419,-0.002547284574311,-0.0079501862968119,-0.0133017833559206,-0.0100877557834886,-0.0156128274383916,-0.010965808138443,-0.0079119256014582,0.0051204061831677,-0.0114604811324987,-0.0138439431227544,25.88,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,18.0,-2.0,-12.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-31,0.0089919266220475,0.0089243336130546,0.0152014455059179,-0.0013369068011298,-0.0051066681018735,0.005687246723262,0.0070112972843117,-0.0027172221900598,-0.0226005118403068,-0.0037860824354547,-0.006202999459419,-0.002547284574311,-0.0079501862968119,-0.0133017833559206,25.71,0.0,0.0,0.0,0.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,18.0,-2.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-01,0.0187685570575046,0.0703662899042856,0.0227267426634056,0.0290171397223373,0.0160408851338296,0.0358963516230543,0.0329666332496429,0.0089919266220475,0.0089243336130546,0.0152014455059179,-0.0013369068011298,-0.0051066681018735,0.005687246723262,0.0070112972843117,25.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,18.0,-2.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-02,0.0139168004435925,-0.0007518199710407,0.0044446961023585,0.0121481824034319,-0.0069462752088055,-0.0019340702025878,0.0022795962309622,0.0187685570575046,0.0703662899042856,0.0227267426634056,0.0290171397223373,0.0160408851338296,0.0358963516230543,0.0329666332496429,22.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,18.0,-2.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,1.2999999999999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-03,0.0023528717593512,0.0045115276226819,-0.0044250281967795,-0.0004289651975407,-0.0031802413288565,0.0013016381788633,0.0018251333866674,0.0139168004435925,-0.0007518199710407,0.0044446961023585,0.0121481824034319,-0.0069462752088055,-0.0019340702025878,0.0022795962309622,23.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,-4.0,18.0,-2.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-04,0.008215894266855,-0.01347342564875,0.0039213213810258,-0.0034310047640156,0.007974975092436,0.0007959963585104,0.0002241870354544,0.0023528717593512,0.0045115276226819,-0.0044250281967795,-0.0004289651975407,-0.0031802413288565,0.0013016381788633,0.0018251333866674,23.21,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,14.0,-2.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-07,0.0053032546601652,0.006070576457037,-0.0062494949677514,0.0008605211818464,0.0113920922461738,0.0015615985189088,-0.0014711274875677,0.008215894266855,-0.01347342564875,0.0039213213810258,-0.0034310047640156,0.007974975092436,0.0007959963585104,0.0002241870354544,22.45,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,-4.0,18.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-08,0.0113227934554098,-0.0113129285493071,-0.0007863119027778,-0.0060184692526519,-0.0034415012213848,-0.0051000333693589,-0.0010664109746809,0.0053032546601652,0.006070576457037,-0.0062494949677514,0.0008605211818464,0.0113920922461738,0.0015615985189088,-0.0014711274875677,22.42,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,-4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-09,0.0019082561533827,-0.0167806304276522,-0.0097034480326166,-0.004324830938379,-0.0047095555364095,-0.0080920723757842,-0.0190189604904691,0.0113227934554098,-0.0113129285493071,-0.0007863119027778,-0.0060184692526519,-0.0034415012213848,-0.0051000333693589,-0.0010664109746809,22.36,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,-4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-10,-0.0019046216474043,-0.0062065745329082,0.0042372532855037,0.0082532301712128,0.0078861822774896,0.0044740519586279,0.0129442108367072,0.0019082561533827,-0.0167806304276522,-0.0097034480326166,-0.004324830938379,-0.0047095555364095,-0.0080920723757842,-0.0190189604904691,22.81,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,41.0,-4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-11,-0.0139948384165531,-0.0191257570029582,-0.0392934479086295,-0.0267128271560784,-0.0131457779522076,-0.0203741808670055,-0.0272257078269034,-0.0019046216474043,-0.0062065745329082,0.0042372532855037,0.0082532301712128,0.0078861822774896,0.0044740519586279,0.0129442108367072,21.98,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,41.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2008-04-14,0.0229680960390927,-0.0234778508973425,0.0005490029621399,-0.0039832824408583,-0.0044400226826172,-0.0033837848145122,-0.0030370348492697,-0.0139948384165531,-0.0191257570029582,-0.0392934479086295,-0.0267128271560784,-0.0131457779522076,-0.0203741808670055,-0.0272257078269034,23.46,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,41.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2008-04-15,0.0052974372053031,0.0101879268318871,0.0046640387365932,0.0,-0.0009555821371807,0.0045998762865413,0.0087308731914064,0.0229680960390927,-0.0234778508973425,0.0005490029621399,-0.0039832824408583,-0.0044400226826172,-0.0033837848145122,-0.0030370348492697,23.82,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,41.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599999999999994,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2008-04-16,0.0338767889252407,0.0270263949958426,0.02785372883882,0.0408878623340711,0.0054205863568084,0.0226912659396096,0.0308210518814704,0.0052974372053031,0.0101879268318871,0.0046640387365932,0.0,-0.0009555821371807,0.0045998762865413,0.0087308731914064,22.78,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,41.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1000000000000014,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599999999999994,0.0,0.0,0.0,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
